pgChr	pgOrd	pgID	OutgroupAlnPercMean	BahahaTaipingensisF0	BahahaTaipingensisF1	BahahaTaipingensisM0	BahahaTaipingensisM1
1	855	819	0.81247310552128	1	1	1	1
1	856	820	0.8354647760516	1	1	1	1
1	857	821	0.64284105355402	1	1	1	1
1	858	822	0.89010190056357	1	1	1	1
1	859	823	0.91692735785825	1	1	1	1
1	860	824	0.92571858353463	1	1	1	1
1	862	826	0.9414572093452	1	1	1	1
1	863	827	0.83355023626541	1	1	1	1
1	864	828	0.9651372152009	1	1	1	1
1	865	829	0.91856841182803	1	1	1	1
1	866	830	0.8429466368826	1	1	1	1
1	867	831	0.76795885944062	1	1	1	1
1	868	832	0.84356912506934	1	1	1	1
1	869	833	0.9131494360721	1	1	1	1
1	870	834	0.87420578494655	1	1	1	1
1	871	835	0.99195810877957	1	1	1	1
1	872	836	0.79713633943051	1	1	1	1
1	873	837	0.89843571410687	1	1	1	1
1	875	839	0.80915058017947	1	1	1	1
1	876	840	0.77602010459678	1	1	1	1
1	877	841	0.97454705788039	1	1	1	1
1	878	842	0.64326046365471	1	1	1	1
1	879	843	0.84914382049598	1	1	1	1
1	880	844	0.9346138963507	1	1	1	1
1	882	845	0.75163475381899	1	1	1	1
1	883	846	0.90986777852904	1	1	1	1
1	884	847	0.88095327485986	1	1	1	1
1	886	849	0.83075029154823	1	1	1	1
1	887	850	0.84479479143569	1	1	1	1
1	888	851	0.80460231842333	1	1	1	1
1	889	852	0.86146088397665	1	1	1	1
1	890	853	0.86764719607996	1	1	1	1
1	891	854	0.7577571259313	1	1	1	1
1	892	855	0.88188007095615	1	1	1	1
1	893	856	0.68284834835496	1	1	1	1
1	896	859	0.85915982788818	1	1	1	1
1	897	860	0.97149543946069	1	1	1	1
1	899	862	0.86266643871333	1	1	1	1
1	900	863	0.88067967883841	1	1	1	1
1	901	864	0.99080459770115	1	1	1	1
1	902	865	0.93744685910596	1	1	1	1
1	903	866	0.77199385324625	1	1	1	1
1	905	868	0.92273330414168	1	1	1	1
1	906	869	0.74034672706428	1	1	1	1
1	909	871	0.93938164558975	1	1	1	1
1	910	872	0.67587708536558	1	1	1	1
1	911	873	0.81385594831961	1	1	1	1
1	912	874	0.90680941847675	1	1	1	1
1	914	876	0.74205023118958	1	1	1	1
1	915	877	0.87252756469785	1	1	1	1
1	916	878	0.93632188783294	1	1	1	1
1	917	879	0.90144596173868	1	1	1	1
1	918	880	0.8267824678688	1	1	1	1
1	919	881	0.88638867700653	1	1	1	1
1	920	882	0.60476154794427	1	1	1	1
1	922	884	0.80443148651281	1	1	1	1
1	923	885	0.77568289710452	1	1	1	1
1	924	886	0.8520815105937	1	1	1	1
1	925	887	0.80157947833297	1	1	1	1
1	926	888	0.934635209888	1	1	1	1
1	927	889	0.92396467049651	1	1	1	1
1	928	890	0.92660481619385	1	1	1	1
1	929	891	0.81359662338029	1	1	1	1
1	931	893	0.98177247594978	1	1	1	1
1	935	897	0.90219349589483	1	1	1	1
1	936	898	0.48471451444334	1	1	1	1
1	937	899	0.9318922666818	1	1	1	1
1	938	900	0.79202801286721	1	1	1	1
1	939	901	0.85485335549504	1	1	1	1
1	941	903	0.95963075213276	1	1	1	1
1	942	904	0.92235141196887	1	1	1	1
1	945	907	0.87015295140285	1	1	1	1
1	946	908	0.78092503185184	1	1	1	1
1	949	911	0.90819418316217	1	1	1	1
1	950	912	0.6461984628611	1	1	1	1
1	952	914	0.49162896265683	1	1	1	1
1	953	915	0.89067638864532	1	1	1	1
1	954	916	0.76937919744781	1	1	1	1
1	955	917	0.68643692715102	1	1	1	1
1	956	918	0.61866127545728	1	1	1	1
1	957	919	0.51836736490263	1	1	1	1
1	958	920	0.54293268288685	1	1	1	1
1	960	921	0.94410235265583	1	1	1	1
1	961	922	0.64105178711037	1	1	1	1
1	963	924	0.89370695207061	1	1	1	1
1	964	925	0.95370898299541	1	1	1	1
1	965	926	0.92695471833187	1	1	1	1
1	966	927	0.87876652961676	1	1	1	1
1	967	928	0.96038977357633	1	1	1	1
1	968	929	0.93966480446927	1	1	1	1
1	969	930	0.90434807456002	1	1	1	1
1	970	931	0.99669421487603	1	1	1	1
1	971	932	0.95571181991809	1	1	1	1
1	972	933	0.86207690027698	1	1	1	1
1	973	934	0.77199155952833	1	1	1	1
1	975	936	0.93128528960484	1	1	1	1
1	976	937	0.59366236839562	1	1	1	1
1	977	938	0.8377274737511	1	1	1	1
1	978	939	0.82840271946904	1	1	1	1
1	979	940	0.97756429100664	1	1	1	1
1	980	941	0.68383297869611	1	1	1	1
1	981	942	0.73831533308033	1	1	1	1
1	982	943	0.89417513847163	1	1	1	1
1	984	945	0.38206287639693	1	1	1	1
1	986	947	0.79582453815881	1	1	1	1
1	987	948	0.85292130161103	1	1	1	1
1	988	949	0.88766448313141	1	1	1	1
1	989	950	0.8554762900773	1	1	1	1
1	990	951	0.86498622326846	1	1	1	1
1	991	952	0.97631307265454	1	1	1	1
1	992	953	0.80853706429214	1	1	1	1
1	993	954	0.38963334927686	1	1	1	1
1	994	955	0.89797106334705	1	1	1	1
1	995	956	0.75657935505622	1	1	1	1
1	996	957	0.58617326141883	1	1	1	1
1	998	958	0.55058965995513	1	1	1	1
1	1000	960	0.87975633467264	1	1	1	1
1	1001	961	0.78924657516953	1	1	1	1
1	1002	962	0.76589913518508	1	1	1	1
1	1005	965	0.78400054149531	1	1	1	1
1	1006	966	0.79783254681778	1	1	1	1
1	1007	967	0.84580844147152	1	1	1	1
1	1009	969	0.8075159608219	1	1	1	1
1	1013	972	0.83582531954234	1	1	1	1
1	1014	973	0.80900247590063	1	1	1	1
1	1015	974	0.96185279687724	1	1	1	1
1	1016	975	0.8698314681727	1	1	1	1
1	1017	976	0.79126442776603	1	1	1	1
1	1018	977	0.81434411300286	1	1	1	1
1	1019	978	0.87925510613089	1	1	1	1
1	1021	980	0.80464853659655	1	1	1	1
1	1022	981	0.83579806079543	1	1	1	1
1	1023	982	0.8092092400747	1	1	1	1
1	1024	983	0.88588035826004	1	1	1	1
1	1025	984	0.86058536885345	1	1	1	1
1	1026	985	0.92175690375234	1	1	1	1
1	1027	986	0.8768419355969	1	1	1	1
1	1028	987	0.97829457364341	1	1	1	1
1	1029	988	0.67791078705819	1	1	1	1
1	1031	990	0.94586894586895	1	1	1	1
1	1032	991	0.84691212402056	1	1	1	1
1	1033	992	0.59922584922585	1	1	1	1
1	1035	993	0.87030861979731	1	1	1	1
1	1036	994	0.9810101010101	1	1	1	1
1	1037	995	0.70752035420647	1	1	1	1
1	1038	996	0.9090304574844	1	1	1	1
1	1039	997	0.88442656798036	1	1	1	1
1	1040	998	0.90473693847106	1	1	1	1
1	1042	1000	0.93338540728303	1	1	1	1
1	1045	1003	0.55591417167391	1	1	1	1
1	1046	1004	0.75739449726962	1	1	1	1
1	1048	1005	0.89067280272537	1	1	1	1
1	1049	1006	0.70677778523159	1	1	1	1
1	1050	1007	1	1	1	1	1
1	1051	1008	0.68667753522151	1	1	1	1
1	1052	1009	0.9068326203901	1	1	1	1
1	1053	1010	0.68003637685679	1	1	1	1
1	1054	1011	0.94185486556776	1	1	1	1
1	1055	1012	0.9329608195998	1	1	1	1
1	1058	1014	0.89552115445691	1	1	1	1
1	1059	1015	0.7632774885978	1	1	1	1
1	1060	1016	0.9242654317291	1	1	1	1
1	1061	1017	0.673233223716	1	1	1	1
1	1064	1019	0.49964844935728	1	1	1	1
1	1072	1024	0.87573576684817	1	1	1	1
1	1073	1025	0.82804683625915	1	1	1	1
1	1075	1027	0.62715718238325	1	1	1	1
1	1078	1029	0.55261972552662	1	1	1	1
1	1079	1030	0.9034968067833	1	1	1	1
1	1080	1031	0.9572192513369	1	1	1	1
1	1081	1032	0.88766377679049	1	1	1	1
1	1083	1033	0.73567948850919	1	1	1	1
1	1094	1040	0.59106057775329	1	1	1	1
1	1095	1041	0.78207928089968	1	1	1	1
1	1097	1043	0.5587870068677	1	1	1	1
1	1099	1045	0.79817159961052	1	1	1	1
1	1105	1051	0.72259219230957	1	1	1	1
1	1114	1059	0.63601461615828	1	1	1	1
1	1119	1064	0.74290653995177	1	1	1	1
1	1120	1065	0.63568565628416	1	1	1	1
1	1122	1067	0.75098560040856	1	1	1	1
1	1123	1068	0.73774489804082	1	1	1	1
1	1124	1069	0.52859295574572	1	1	1	1
1	1126	1071	0.69125195894353	1	1	1	1
1	1127	1072	0.92492492492492	1	1	1	1
1	1131	1076	0.76288871080216	1	1	1	1
1	1136	1081	0.48888929167847	1	1	1	1
1	1139	1084	0.85149725093394	0	1	1	1
1	1140	1085	0.60453913942408	0	1	1	1
1	1141	1086	0.71501709075553	0	1	1	1
1	1143	1087	0.57178288300173	0	1	1	1
1	1144	1088	0.78190544104699	0	1	1	1
1	1147	1091	0.43834977316256	0	1	1	1
1	1148	1092	0.51613452137817	0	1	1	1
1	1156	1099	0.88010911960407	0	1	1	1
1	1157	1100	0.83583356107213	0	1	1	1
1	1163	1106	0.58966389288405	0	1	1	1
1	1165	1107	0.75503474574358	0	1	1	1
1	1169	1111	0.70174734260506	0	1	1	1
1	1171	1113	0.81860099760418	0	1	1	1
1	1172	1114	0.77283061913447	0	1	1	1
1	1173	1115	0.96920581526843	0	1	1	1
1	1176	1117	0.72675345978305	0	1	1	1
1	1180	1120	0.62726524992141	0	1	1	1
1	1182	1122	0.76335443250926	1	1	1	1
1	1184	1123	0.8267581498329	1	1	1	1
1	1185	1124	0.68359369492488	1	1	1	1
1	1187	1126	0.74439385226449	1	1	1	1
1	1188	1127	0.89865572330791	1	1	1	1
1	1189	1128	0.76895813020462	1	1	1	1
10	11428	1130	0.31214656356188	1	1	1	1
10	11430	1131	0.78528758054256	1	1	1	1
10	11431	1132	0.75664274418036	1	1	1	1
10	11437	1138	0.89926531848822	1	1	1	1
10	11438	1139	0.83620414520949	1	1	1	1
10	11440	1141	0.68942217054977	1	1	1	1
10	11441	1142	0.91101372725525	1	1	1	1
10	11442	1143	0.94607994783628	1	1	1	1
10	11443	1144	0.78872975569159	1	1	1	1
10	11447	1147	0.46616979717549	1	1	1	1
10	11448	1148	0.89321110012683	1	1	1	1
10	11452	1151	0.67326416246806	1	1	1	1
10	11454	1153	0.69195144666162	1	1	1	1
10	11456	1155	0.83594575318541	1	1	1	1
10	11457	1156	0.85458509719954	1	1	1	1
10	11458	1157	0.73823413081844	1	1	1	1
10	11459	1158	0.93941788519792	1	1	1	1
10	11460	1159	0.90238057507415	1	1	1	1
10	11462	1161	0.90653563325315	1	1	1	1
10	11463	1162	0.83777163582606	1	1	1	1
10	11464	1163	0.88212423934643	1	1	1	1
10	11465	1164	0.88894071111392	1	1	1	1
10	11466	1165	0.85482551962812	1	1	1	1
10	11467	1166	0.82427864120255	1	1	1	1
10	11468	1167	0.93380767972746	1	1	1	1
10	11469	1168	0.78722767763376	1	1	1	1
10	11470	1169	0.89527397260274	1	1	1	1
10	11473	1172	0.70946581196581	1	1	1	1
10	11475	1174	0.88271685972625	1	1	1	1
10	11476	1175	0.91185897435897	1	1	1	1
10	11477	1176	0.91375163636603	1	1	1	1
10	11478	1177	0.7395115472028	1	1	1	1
10	11480	1179	0.67037331955903	1	1	1	1
10	11481	1180	0.90351266036443	1	1	1	1
10	11491	1190	0.76037011225483	1	1	1	1
10	11492	1191	0.70860797803507	1	1	1	1
10	11493	1192	0.56763465255509	1	1	1	1
10	11494	1193	0.87368784428651	1	1	1	1
10	11495	1194	0.8274158690954	1	1	1	1
10	11496	1195	0.90663257550972	1	1	1	1
10	11498	1197	0.71533618867601	1	1	1	1
10	11499	1198	0.51472728006768	1	1	1	1
10	11500	1199	0.93461585407292	1	1	1	1
10	11501	1200	0.89692074151382	1	1	1	1
10	11502	1201	0.86048543046449	1	1	1	1
10	11503	1202	0.77291261241137	1	1	1	1
10	11504	1203	0.90425923479826	1	1	1	1
10	11505	1204	0.72373218179793	1	1	1	1
10	11506	1205	0.82856785255835	1	1	1	1
10	11508	1206	0.80726222307105	1	1	1	1
10	11509	1207	0.65319501649753	1	1	1	1
10	11510	1208	0.89050776809398	1	1	1	1
10	11511	1209	0.84670300635322	1	1	1	1
10	11512	1210	0.50613475128624	1	1	1	1
10	11514	1212	0.90670820484868	1	1	1	1
10	11517	1215	0.7072708629449	1	1	1	1
10	11518	1216	0.97292377701934	1	1	1	1
10	11519	1217	0.63459842700851	1	1	1	1
10	11520	1218	0.85678070073464	1	1	1	1
10	11521	1219	0.85140093896714	1	1	1	1
10	11522	1220	0.61001314143589	1	1	1	1
10	11523	1221	0.71968297733402	1	1	1	1
10	11524	1222	0.92409364237601	1	1	1	1
10	11525	1223	0.96108429106841	1	1	1	1
10	11526	1224	0.40131921566039	1	1	1	1
10	11527	1225	0.84316514587986	1	1	1	1
10	11529	1227	0.93461713686867	1	1	1	1
10	11530	1228	0.94350532489735	1	1	1	1
10	11533	1231	0.6399925385743	1	1	1	1
10	11534	1232	0.91783624910593	1	1	1	1
10	11535	1233	0.95679012345679	1	1	1	1
10	11536	1234	0.80156333597861	1	1	1	1
10	11537	1235	0.94875058027763	1	1	1	1
10	11538	1236	0.50446976010194	1	1	1	1
10	11539	1237	0.78282831258293	1	1	1	1
10	11540	1238	0.99551282051282	1	1	1	1
10	11541	1239	0.81063752178045	1	1	1	1
10	11542	1240	0.99457994579946	1	1	1	1
10	11543	1241	0.74620866209401	1	1	1	1
10	11544	1242	0.43921131354286	1	1	1	1
10	11545	1243	0.93802709969811	1	1	1	1
10	11549	1247	0.93441561930788	1	1	1	1
10	11550	1248	0.87751753850961	1	1	1	1
10	11551	1249	0.79845653104593	1	1	1	1
10	11556	1254	0.9673668407931	1	1	1	1
10	11559	1257	0.89222270231625	1	1	1	1
10	11560	1258	0.75653900316587	1	1	1	1
10	11561	1259	0.91783583644189	1	1	1	1
10	11562	1260	0.88647349329138	1	1	1	1
10	11563	1261	0.88957194198434	1	1	1	1
10	11564	1262	0.79638987189412	1	1	1	1
10	11566	1264	0.74434387338462	1	1	1	1
10	11567	1265	0.81913528756558	1	1	1	1
10	11568	1266	0.86476233163576	1	1	1	1
10	11569	1267	0.98450380456336	1	1	1	1
10	11570	1268	0.82175811258457	1	1	1	1
10	11571	1269	0.85737122578831	1	1	1	1
10	11572	1270	0.71057902055797	1	1	1	1
10	11574	1272	0.70244428490793	1	1	1	1
10	11576	1274	0.86953624278661	1	1	1	1
10	11577	1275	0.82504205096685	1	1	1	1
10	11578	1276	0.8849904245471	1	1	1	1
10	11579	1277	0.79084575124179	1	1	1	1
10	11580	1278	0.94653033603408	1	1	1	1
10	11581	1279	0.88159203980099	1	1	1	1
10	11582	1280	0.82093680976371	1	1	1	1
10	11584	1282	0.87016835329718	1	1	1	1
10	11585	1283	0.89693430670444	1	1	1	1
10	11586	1284	0.75244995398453	1	1	1	1
10	11589	1287	0.95395441122185	1	1	1	1
10	11590	1288	0.98064842326899	1	1	1	1
10	11591	1289	0.99214365881033	1	1	1	1
10	11592	1290	0.75673727027593	1	1	1	1
10	11593	1291	0.53664069470943	1	1	1	1
10	11594	1292	0.97478997735408	1	1	1	1
10	11595	1293	0.98589172455386	1	1	1	1
10	11596	1294	0.9787908791377	1	1	1	1
10	11598	1296	0.92545186529479	1	1	1	1
10	11599	1297	0.85194905351957	1	1	1	1
10	11601	1299	0.87315742663354	1	1	1	1
10	11602	1300	0.83531003100067	1	1	1	1
10	11603	1301	0.6796641708688	1	1	1	1
10	11604	1302	0.82945373335453	1	1	1	1
10	11605	1303	0.90766294553464	1	1	1	1
10	11606	1304	0.79367051260088	1	1	1	1
10	11607	1305	0.88190637502835	1	1	1	1
10	11608	1306	0.64046841819462	1	1	1	1
10	11611	1308	0.6335472098444	1	1	1	1
10	11612	1309	1	1	1	1	1
10	11613	1310	0.97747262736859	1	1	1	1
10	11615	1312	0.68906520708532	1	1	1	1
10	11616	1313	0.41233819929619	1	1	1	1
10	11617	1314	0.75569921436004	1	1	1	1
10	11618	1315	0.98305525674854	1	1	1	1
10	11622	1319	0.89145148918057	1	1	1	1
10	11624	1321	0.92577986703319	1	1	1	1
10	11625	1322	0.7839078509419	1	1	1	1
10	11626	1323	0.89889110429785	1	1	1	1
10	11627	1324	0.85300445625778	1	1	1	1
10	11628	1325	0.91646124227752	1	1	1	1
10	11631	1328	0.6847517720454	1	1	1	1
10	11632	1329	0.80016765542696	1	1	1	1
10	11633	1330	0.53032386933887	1	1	1	1
10	11634	1331	0.85649328798521	1	1	1	1
10	11635	1332	0.90559568367262	1	1	1	1
10	11636	1333	0.80541018658523	1	1	1	1
10	11637	1334	0.80212151871903	1	1	1	1
10	11638	1335	0.77834460928888	1	1	1	1
10	11640	1337	0.95134460814502	1	1	1	1
10	11641	1338	0.83523378605127	1	1	1	1
10	11643	1340	0.7348290886068	1	1	1	1
10	11644	1341	0.88892044041471	1	1	1	1
10	11651	1348	0.82314700016345	1	1	1	1
10	11652	1349	0.87463982189639	1	1	1	1
10	11653	1350	0.90014493238081	1	1	1	1
10	11654	1351	0.81775018186766	1	1	1	1
10	11656	1353	0.89220348171924	1	1	1	1
10	11657	1354	0.9363029095755	1	1	1	1
10	11658	1355	0.91261186489851	1	1	1	1
10	11660	1357	0.87251140747175	1	1	1	1
10	11661	1358	0.81267707680601	1	1	1	1
10	11662	1359	0.94178318359758	1	1	1	1
10	11664	1361	0.87030348385093	1	1	1	1
10	11665	1362	0.84696761816901	1	1	1	1
10	11667	1364	0.83915798362886	1	1	1	1
10	11668	1365	0.87591834761431	1	1	1	1
10	11670	1367	0.76273415192812	1	1	1	1
10	11673	1370	0.84215811242103	1	1	1	1
10	11674	1371	0.96643878011	1	1	1	1
10	11675	1372	0.95510940957466	1	1	1	1
10	11677	1373	0.7947077929745	1	1	1	1
10	11678	1374	0.52636474415821	1	1	1	1
10	11679	1375	0.71721162993974	1	1	1	1
10	11681	1376	0.88968737798952	1	1	1	1
10	11682	1377	0.58186670717781	1	1	1	1
10	11683	1378	0.7994625977742	1	1	1	1
10	11684	1379	0.89088824123153	1	1	1	1
10	11685	1380	0.97774480712166	1	1	1	1
10	11686	1381	0.91149470408836	1	1	1	1
10	11688	1383	0.91179868955179	1	1	1	1
10	11690	1385	0.95162619364815	1	1	1	1
10	11691	1386	0.98700358895481	1	1	1	1
10	11693	1388	0.96078431372549	1	1	1	1
10	11694	1389	0.85233487656999	1	1	1	1
10	11702	1393	0.81807025636499	1	1	1	1
10	11703	1394	0.8513401894499	1	1	1	1
10	11704	1395	0.83817171870137	1	1	1	1
10	11705	1396	0.88922341702766	1	1	1	1
10	11706	1397	0.93849954703563	1	1	1	1
10	11707	1398	0.70622106069372	1	1	1	1
10	11709	1400	0.76465189699092	1	1	1	1
10	11710	1401	0.60913061276525	1	1	1	1
10	11711	1402	0.68793775073963	1	1	1	1
10	11713	1404	0.93735113648821	1	1	1	1
10	11714	1405	0.96406070000194	1	1	1	1
10	11715	1406	0.91050484466605	1	1	1	1
10	11717	1408	0.81406726625573	1	1	1	1
10	11718	1409	0.90164844244806	1	1	1	1
10	11719	1410	0.90342631522583	1	1	1	1
10	11720	1411	0.77408005840206	1	1	1	1
10	11721	1412	0.7714992867155	1	1	1	1
10	11722	1413	0.90171538563575	1	1	1	1
10	11723	1414	0.86895666289463	1	1	1	1
10	11724	1415	0.7006705678128	1	1	1	1
10	11727	1418	0.92129567409434	1	1	1	1
10	11728	1419	0.72424948826875	1	1	1	1
10	11731	1421	0.6923270380948	1	1	1	1
10	11733	1423	0.76296207535841	1	1	1	1
10	11734	1424	0.96614946954914	1	1	1	1
10	11735	1425	0.68723625007437	1	1	1	1
10	11736	1426	0.88980796522741	1	1	1	1
10	11737	1427	0.87442533096407	1	1	1	1
10	11738	1428	0.87129386376646	1	1	1	1
10	11739	1429	0.7268580212451	1	1	1	1
10	11740	1430	0.83527900146843	1	1	1	1
10	11741	1431	0.89085224626462	1	1	1	1
10	11742	1432	0.69642408608697	1	1	1	1
10	11743	1433	0.85987184570871	1	1	1	1
10	11744	1434	0.8722971420436	1	1	1	1
10	11745	1435	0.85781136318878	1	1	1	1
10	11746	1436	0.86884350203109	1	1	1	1
10	11747	1437	0.60081437567884	1	1	1	1
10	11748	1438	0.86057528946793	1	1	1	1
10	11750	1440	0.87120429807894	1	1	1	1
10	11751	1441	0.88973807895526	1	1	1	1
10	11753	1443	0.84698947513014	1	1	1	1
10	11755	1445	0.79802578589968	1	1	1	1
10	11756	1446	0.70117201418521	1	1	1	1
10	11757	1447	0.89771863117871	1	1	1	1
10	11758	1448	0.83699410314228	1	1	1	1
10	11760	1450	0.65115763242675	1	1	1	1
10	11762	1451	0.74155575666552	1	1	1	1
10	11763	1452	0.8419003436849	1	1	1	1
10	11764	1453	0.8075818554978	1	1	1	1
10	11765	1454	0.93853882734006	1	1	1	1
10	11766	1455	0.55203617286196	1	1	1	1
10	11767	1456	0.91808062993281	1	1	1	1
10	11768	1457	0.80303876404986	1	1	1	1
10	11769	1458	0.6387217689328	1	1	1	1
10	11770	1459	0.86247417243	1	1	1	1
10	11771	1460	0.89377268516243	1	1	1	1
10	11773	1462	0.60840989820121	1	1	1	1
10	11774	1463	0.80048394268721	1	1	1	1
10	11775	1464	0.83807031622492	1	1	1	1
10	11776	1465	0.71365426313475	1	1	1	1
10	11781	1470	0.80078190331703	1	1	1	1
10	11782	1471	0.77488052436637	1	1	1	1
10	11783	1472	0.90803447222464	1	1	1	1
10	11785	1474	0.87093751396789	1	1	1	1
10	11786	1475	0.84738257742237	1	1	1	1
10	11789	1478	0.95538287371014	1	1	1	1
10	11789.4827586207	1479	0.79343097724292	1	1	1	1
10	11790	1480	0.90103191141064	1	1	1	1
10	11791	1481	0.916731057865	1	1	1	1
10	11794	1484	0.69016723339737	1	1	1	1
10	11795	1485	0.67746364895793	1	1	1	1
10	11796	1486	0.90734672215535	1	1	1	1
10	11797	1487	0.73364700432415	1	1	1	1
10	11798	1488	0.85211932895009	1	1	1	1
10	11799	1489	0.81516987758637	1	1	1	1
10	11800	1490	0.93789996388588	1	1	1	1
10	11801	1491	0.88425979245905	1	1	1	1
10	11802	1492	0.88582740258062	1	1	1	1
10	11805	1495	0.87931598342631	1	1	1	1
10	11806	1496	0.89298600631924	1	1	1	1
10	11807	1497	0.79961799249512	1	1	1	1
10	11810	1500	0.78920634920635	1	1	1	1
10	11812	1502	0.86843439539644	1	1	1	1
10	11813	1503	0.86934006734007	1	1	1	1
10	11814	1504	0.86954507280934	1	1	1	1
10	11815	1505	0.79826972228914	1	1	1	1
10	11816	1506	0.86535767231174	1	1	1	1
10	11817	1507	0.8235087156183	1	1	1	1
10	11818	1508	0.64736146798414	1	1	1	1
10	11820	1509	0.7078592172049	1	1	1	1
10	11821	1510	0.72435253109371	1	1	1	1
10	11822	1511	0.90109217395571	1	1	1	1
10	11823	1512	0.83287428503722	1	1	1	1
10	11824	1513	0.75623554550025	1	1	1	1
10	11826	1515	0.80950939401569	1	1	1	1
10	11827	1516	0.8345616993201	1	1	1	1
10	11828	1517	0.88209393958952	1	1	1	1
10	11830	1519	0.83844430160499	1	1	1	1
10	11831	1520	0.85508357897487	1	1	1	1
10	11833	1522	0.81189557521842	1	1	1	1
10	11834	1523	0.74699307201979	1	1	1	1
10	11835	1524	0.89575684720394	1	1	1	1
10	11836	1525	0.87349713075937	1	1	1	1
10	11837	1526	0.7609764574482	1	1	1	1
10	11838	1527	0.8870268724636	1	1	1	1
10	11840	1529	0.83429666124222	1	1	1	1
10	11841	1530	0.88820727806436	1	1	1	1
10	11842	1531	0.89903107463957	1	1	1	1
10	11843	1532	0.8946156208996	1	1	1	1
10	11844	1533	0.83309587569168	1	1	1	1
10	11845	1534	0.81125984788476	1	1	1	1
10	11846	1535	0.9536867928862	1	1	1	1
10	11847	1536	0.87516630862029	1	1	1	1
10	11848	1537	0.88878504672897	1	1	1	1
10	11849	1538	1	1	1	1	1
10	11850	1539	0.79684060738931	1	1	1	1
10	11851	1540	0.93309293271906	1	1	1	1
10	11852	1541	0.98765880217786	1	1	1	1
10	11853	1542	0.71643152346529	1	1	1	1
10	11854	1543	0.84196710625385	1	1	1	1
10	11855	1544	0.96076276324694	1	1	1	1
10	11856	1545	0.84412203432634	1	1	1	1
10	11858	1546	0.8667121950296	1	1	1	1
10	11859	1547	0.94011035018542	1	1	1	1
10	11860	1548	0.93365873574649	1	1	1	1
10	11863	1551	0.97507043208821	1	1	1	1
10	11864	1552	0.95556877769393	1	1	1	1
10	11866	1554	0.85672434176791	1	1	1	1
10	11868	1555	0.94965775177965	1	1	1	1
10	11869	1556	0.73992023145429	1	1	1	1
10	11875	1558	0.6813117063033	1	1	1	1
10	11877	1560	0.93107313543483	1	1	1	1
10	11878	1561	0.67923474141856	1	1	1	1
10	11879	1562	0.82651766112159	1	1	1	1
10	11880	1563	0.88924686891352	1	1	1	1
10	11881	1564	0.82251534075498	1	1	1	1
10	11882	1565	0.91609503426576	1	1	1	1
10	11883	1566	0.94436925415258	1	1	1	1
10	11884	1567	0.98589743589744	1	1	1	1
10	11886	1569	0.85025745148308	1	1	1	1
10	11887	1570	0.91397043508888	1	1	1	1
10	11888	1571	0.89012596321212	1	1	1	1
10	11889	1572	0.48169572605918	1	1	1	1
10	11890	1573	0.81706172764613	1	1	1	1
10	11891	1574	0.85124833673746	1	1	1	1
10	11892	1575	0.94416023166023	1	1	1	1
10	11893	1576	0.94619987732988	1	1	1	1
10	11894	1577	0.93932962113768	1	1	1	1
10	11895	1578	0.88464240102171	1	1	1	1
10	11896	1579	0.86997460550862	1	1	1	1
10	11897	1580	0.76168141849864	1	1	1	1
10	11898	1581	0.86079330078233	1	1	1	1
10	11899	1582	0.82526283723261	1	1	1	1
10	11900	1583	0.79298259857649	1	1	1	1
10	11901	1584	0.88633311540017	1	1	1	1
10	11903	1586	1	1	1	1	1
10	11905	1588	0.8940386002886	1	1	1	1
10	11906	1589	0.88708097848511	1	1	1	1
10	11907	1590	0.90433789710968	1	1	1	1
10	11908	1591	0.91056254983685	1	1	1	1
10	11910	1593	0.79153563429609	1	1	1	1
10	11911	1594	0.65994560083639	1	1	1	1
10	11912	1595	0.97636809046981	1	1	1	1
10	11913	1596	0.9693605728306	1	1	1	1
10	11914	1597	0.95489665594228	1	1	1	1
10	11915	1598	0.88163905057228	1	1	1	1
10	11916	1599	0.96766137191419	1	1	1	1
10	11917	1600	0.93282990876999	1	1	1	1
10	11920	1603	0.73496998882467	1	1	1	1
10	11922	1605	0.77235789515643	1	1	1	1
10	11924	1607	0.78964701312427	1	1	1	1
10	11925	1608	0.72545948396616	1	1	1	1
10	11926	1609	0.96635501355014	1	1	1	1
10	11927	1610	0.93667245853026	1	1	1	1
10	11929	1612	0.79055310037495	1	1	1	1
10	11930	1613	0.64169035770927	1	1	1	1
10	11931	1614	0.77986669564587	1	1	1	1
10	11932	1615	0.97554735168948	1	1	1	1
10	11933	1616	0.80026028964134	1	1	1	1
10	11934	1617	0.87426580733949	1	1	1	1
10	11936	1619	0.749883178872	1	1	1	1
10	11937	1620	0.9051806524917	1	1	1	1
10	11938	1621	0.87712908582403	1	1	1	1
10	11939	1622	0.88142880856865	1	1	1	1
10	11940	1623	0.91808882134414	1	1	1	1
10	11941	1624	0.90261572119544	1	1	1	1
10	11942	1625	0.82047697436099	1	1	1	1
10	11943	1626	0.88739529090441	1	1	1	1
10	11944	1627	0.88791977482283	1	1	1	1
10	11945	1628	0.88061078801311	1	1	1	1
10	11946	1629	0.8544887139867	1	1	1	1
10	11948	1631	0.92154049114761	1	1	1	1
10	11950	1633	0.82754160071749	1	1	1	1
10	11952	1635	0.94191835274853	1	1	1	1
10	11953	1636	0.75141257793697	1	1	1	1
10	11954	1637	0.73033957988051	1	1	1	1
10	11955	1638	0.72271821584362	1	1	1	1
